word,RT,drift_score
गुनगुनाने,805.349999989956,0.3678566217422485
गुनहगार,1117.34857135497,0.387645959854126
गुप्त,697.859154920192,0.6666116714477539
गुफा,653.56666664135,0.5776970386505127
गुमराह,821.258333277397,0.2996975183486938
गुरुदक्षिणा,922.993749987203,0.379599928855896
गुलदस्ता,837.374285731414,0.5397487282752991
गुलाबी,609.51935484425,0.5842520594596863
गुलाम,589.955172431294,0.6552481651306152
गुलिस्तां,861.029411764247,0.592337965965271
गुलेल,764.863157900203,0.5361420512199402
गुस्सैल,764.406896476305,0.4251960515975952
गुहार,697.682758617102,0.5090401768684387
गूंज,688.336363633452,0.4370988607406616
गूंजती,692.626666676719,0.3962514400482178
गूंजेगा,707.490625005637,0.43996262550354
गृह,583.863333314098,0.6456269025802612
गृहणी,679.264705861343,0.5881205797195435
गृहस्थ,680.286842141236,0.4567126035690307
गृहस्थी,667.548148138929,0.7404505014419556
गृहिणी,674.29687499841,0.6583336591720581
गेंद,698.2432432811,0.4313275814056396
गेंदा,649.05000001326,0.6368414163589478
गेंहू,549.410344811349,0.4128042459487915
गेरुआ,835.094736860795,0.5148521661758423
गेहूँ,629.649999963876,0.3636528849601745
गैंडे,810.222727286333,0.5687142014503479
गैप,722.935483869496,0.5175877213478088
गैरकानूनी,817.394285715935,0.4871734976768493
गैरजिम्मेदाराना,1255.20624998946,0.2988797426223755
गैराज,850.009999959637,0.6798058748245239
गैस,636.842857177236,0.38187175989151
गोकुल,697.637837862395,0.5612277984619141
गोटे,753.349999963093,0.6126791834831238
गोताखोर,814.716666655918,0.7008670568466187
गोत्र,629.817241390637,0.5088552236557007
गोद,586.932258057194,0.5433529019355774
गोपनीयता,757.222580645579,0.4819886684417724
गोपियां,662.141935480623,0.4474952816963196
गोपी,649.318518509179,0.511583685874939
गोभी,632.68918922647,0.537689208984375
गोमुख,753.808823553024,0.5950756072998047
गोर,740.746428564723,0.5349939465522766
गोरखधंधा,939.862499984557,0.511979341506958
गोरा,613.135483860804,0.5742249488830566
गोलमाल,695.313793097257,0.5978392958641052
गौड,849.521052654315,0.6855297684669495
गौण,677.370000006311,0.6254364252090454
गौमांस,745.965384630621,0.412756085395813
गौमूत्र,671.939285715842,0.4133538007736206
गौरक्षा,769.476000006523,0.4259904026985168
गौरतलब,771.962962956858,0.8311543464660645
गौरवपूर्ण,706.92121211608,0.2826336622238159
गौहत्या,1062.19259258809,0.438376784324646
ग्रंथ,626.325000030157,0.360884428024292
ग्रंथों,632.369999994043,0.2597121000289917
ग्रन्थ,641.841379323782,0.3418406248092651
ग्राम,565.299999991375,0.5004397630691528
ग्रामीण,620.137037013407,0.598490297794342
ग्रामीणों,689.589473703999,0.6311315298080444
ग्रूप,619.257142867073,0.5610404014587402
ग्लानि,797.904347787996,0.5563127994537354
ग्लास,677.371428558786,0.5479884147644043
ग्लोब,712.669565223998,0.5881403684616089
घंटे,637.688888895209,0.4361769556999206
घटकर,799.418749998682,0.4416118860244751
घटते,674.506896544561,0.4731308817863464
घटना,605.575757583617,0.3676955103874206
घटनाओं,685.388571419248,0.3868041038513183
घटनाक्रम,676.325806444188,0.4444851875305176
घटनास्थल,690.537037037783,0.6785609722137451
घटाई,659.271428575764,0.3878192901611328
घटाए,612.408333337958,0.3849477767944336
घटाएं,760.841666683141,0.3755666017532348
घटाना,623.325806473532,0.3124613761901855
घटाया,615.063333343707,0.290533185005188
घटित,776.248484861635,0.4393623471260071
घटिया,675.732258058288,0.607887864112854
घटी,668.580000013128,0.4206656217575073
घटेगा,656.741935478418,0.2794839143753052
घड़ा,679.499999991075,0.4600475430488586
घड़ी,631.491428559703,0.4136210680007934
घड़े,715.082352947362,0.44208824634552
घण्टे,641.682857212451,0.5116111040115356
घनचक्कर,991.071428651669,0.5189931988716125
घनत्व,708.227272746619,0.4946457743644714
घनिष्ठ,626.073076937634,0.535399854183197
घन्टे,654.038235322079,0.5929054617881775
घबरा,761.994444436723,0.4763277769088745
घबराई,614.084000005787,0.5038633346557617
घबराए,639.528124982549,0.4469274282455444
घबराता,741.269444473647,0.3663685321807861
घबराने,651.049999991152,0.4103298187255859
घबराया,704.564383561116,0.378258466720581
घबराहट,654.911764711299,0.381350576877594
घमंड,577.592592607951,0.4551939368247986
घमंडी,568.477419341805,0.5182746648788452
घरवाली,636.468965501653,0.4102736711502075
घराने,717.668965551627,0.3885929584503174
घरेलु,695.803124996426,0.4647732377052307
घरेलू,586.699999985446,0.4930397868156433
घसीटकर,761.579310325689,0.3681846261024475
घसीटना,735.933333324561,0.3315801620483398
घाटा,669.833333398888,0.4854916930198669
घाटों,752.971874948453,0.5308570861816406
घात,615.275757580625,0.5037897229194641
घातक,631.357142793387,0.4138514399528503
घायल,597.839285721682,0.4478293657302856
घायलों,710.44666662945,0.6195354461669922
घिनौना,714.86285714325,0.3830921649932861
घिनौने,721.658064521902,0.3852002024650574
घिरी,727.216666680093,0.5366071462631226
घिसे,677.430434787871,0.5501176714897156
घीया,859.094999974524,0.5690666437149048
घुटता,732.339393929719,0.3599226474761963
घुटन,679.12258065803,0.5020824670791626
घुटना,575.865384597448,0.3541039228439331
घुटने,662.299999997873,0.3460517525672912
घुड़सवार,784.416666672635,0.5864747762680054
घुमती,697.185714302325,0.4232072830200195
घुमने,658.907692293045,0.5411872863769531
घुमाती,693.443333337891,0.383829653263092
घुमाने,652.644117633908,0.479390025138855
घुमाया,587.963636362234,0.386765718460083
घुस,589.931250004933,0.4399598836898803
घुसता,719.93428570374,0.3414201736450195
घुसना,693.767567613876,0.3112280368804931
घुसपैठिए,756.417142837388,0.439261794090271
घुसपैठिये,793.32812502456,0.3924949169158935
घुसा,614.073333339556,0.4493439793586731
घूंघट,665.3562499988,0.5914013385772705
घूंसा,653.249999975072,0.5311933159828186
घूम,642.434374989121,0.3411727547645569
घूमता,598.054545443082,0.3844459056854248
घूमती,616.428124989194,0.3952457904815674
घूमना,680.724324346142,0.2786046266555786
घूमा,600.799999991287,0.4523241519927978
घूमी,671.900000011677,0.5167741179466248
घूमें,606.663333330369,0.4213349819183349
घूमेंगे,716.776315821022,0.2816081047058105
घूरना,666.874285696287,0.4374489188194275
घृणा,612.425000004949,0.3770434856414795
घृणित,710.065517246819,0.4078011512756347
घेर,782.419444476701,0.4463447332382202
घेराबंदी,937.597297275552,0.5158272385597229
घेराव,745.904761906996,0.5755211114883423
घेरे,582.326923074516,0.490536093711853
घेरो,695.317241382424,0.4307689070701599
घोंट,692.720689668288,0.496195912361145
घोंटा,670.672000004211,0.5401561856269836
घोंप,729.852173914961,0.5199548006057739
घोंपा,763.504347841377,0.4978789091110229
घोटाले,689.828571451711,0.3256435394287109
घोटालों,836.426470590618,0.3467400074005127
घोल,750.418181814874,0.3874803781509399
घोलने,937.022727316895,0.3137565851211548
घोषणा,595.375757593326,0.4510576725006103
घोषणाएं,699.580645163611,0.4764961004257202
घोषणापत्र,663.931034483401,0.5024073719978333
घोसला,764.263076938228,0.6693404912948608
चंदा,620.677777748581,0.5675877332687378
चंपत,703.723999999813,0.6254554986953735
चंबल,675.184374978446,0.6300688982009888
चका,685.221052615364,0.5626320838928223
चकाचक,1042.10937498797,0.7469883561134338
चकित,743.017241372434,0.540722131729126
चक्कर,584.893103445029,0.4859691262245178
चक्की,594.649999983702,0.6338411569595337
चक्षु,672.118518512146,0.5763266682624817
चचेरी,809.932258053112,0.5365860462188721
चचेरे,693.248387101812,0.4733229875564575
चटकारे,745.60370370418,0.5508778095245361
चटपटी,656.01724137878,0.4961501359939575
चट्टानें,668.683870983783,0.5355556607246399
चट्टे,630.708000002704,0.508651614189148
चढ़ता,683.109090910702,0.3264870047569275
चढ़ना,648.000000011494,0.2707771062850952
चढा,851.451851889534,0.3728474378585815
चढ़ा,671.037142809733,0.3551491498947143
चढ़ाएं,641.846666648743,0.2778713703155517
चढ़ाते,644.312121219347,0.3142749071121216
चढ़ाने,661.974999990539,0.3844711780548095
चढ़ाव,627.596428579345,0.5983809232711792
चढ़े,589.551724139408,0.4657378196716308
चढ़ेगा,622.415625020903,0.2881860733032226
चतुर्थ,684.567741947692,0.6136667132377625
चतुर्भुज,737.854285707292,0.5212534666061401
चने,631.748387097809,0.5346019268035889
चन्दन,619.673529414542,0.5014112591743469
चपत,853.793103465232,0.6688171625137329
चपरासी,677.234374995809,0.4978700280189514
चपेट,770.179710179134,0.548164963722229
चप्पलें,655.38620690928,0.4456149339675903
चप्पे,697.178260846063,0.5909435749053955
चबा,650.947368418332,0.5122530460357666
चबाने,684.510714279538,0.5218344926834106
चबूतरे,686.815625052732,0.628474771976471
चमक,607.1033333214,0.3518961668014526
चमकती,683.356249949196,0.2805619835853576
चमका,585.786666652979,0.4245480298995971
चमकाते,716.02187499042,0.3562300205230713
चमकीला,705.659374995856,0.4005113840103149
चमकेगी,661.075757569069,0.2716411352157593
चमचा,816.616129013334,0.6113078594207764
चमत्कार,631.755555565564,0.4124548435211181
चमत्कारिक,976.169230765054,0.3596701622009277
चयनित,794.773333307585,0.4415794610977173
चरण,601.348484853417,0.5599459409713745
चरमराई,1139.34693880153,0.5521954298019409
चराने,768.864285714929,0.4678307771682739
चरित्रहीन,741.83225809473,0.4270670413970947
चर्चा,615.584374990447,0.4124980568885803
चर्चाएं,753.744444444482,0.512374997138977
चर्चित,647.109677423372,0.5751757621765137
चर्चे,670.745945960044,0.4928228855133056
चलचित्र,680.802941147457,0.5011093616485596
चलता,634.275675639954,0.3978607654571533
चलती,599.345945991607,0.3903708457946777
चलने,627.666666655629,0.3405758738517761
चलवाई,758.920000015851,0.3964110016822815
चला,600.628571424527,0.346482515335083
चलाई,652.544444444559,0.3795051574707031
चलाएं,651.837500092966,0.4138922095298767
चलाता,630.645161292561,0.351496160030365
चलाती,614.541935489979,0.2923433184623718
चलाना,684.116216197371,0.2478736639022827
चलीं,626.944827588569,0.487783670425415
चलें,570.677777786114,0.5304687023162842
चलेंगी,641.918918908314,0.3163563013076782
चश्मे,606.194117655471,0.4904696941375732
चश्में,602.549999995578,0.4828681945800781
चहरे,695.06206898331,0.4890090823173523
चहुंमुखी,1023.02380948544,0.5824877619743347
चहेते,820.72222222847,0.5875179171562195
चाँद,635.618918895759,0.5209325551986694
चांटा,815.005555550581,0.5353760719299316
चाक,806.107692338916,0.7526379823684692
चाकरी,843.499999989689,0.5661422610282898
चाकू,592.206249966715,0.4357784986495971
चाची,652.294285720971,0.4773415327072143
चाटने,712.085714278581,0.4289464950561523
चाटा,661.637930984352,0.4778518676757812
चाबुक,664.296296295486,0.7230086326599121
चारण,688.999999987725,0.5705856680870056
चारित्रिक,983.248275845569,0.3909696936607361
चार्ज,663.178124999475,0.5095363855361938
चार्जशीट,850.828124981199,0.4681768417358398
चाल,674.324242451475,0.5108097791671753
चालक,571.425806447826,0.5623863935470581
चालाक,775.955263162346,0.4154499769210815
चालान,709.987878771492,0.4838800430297851
चालू,541.507692312593,0.464358925819397
चाह,617.194444439723,0.3388929367065429
चाहर,721.892307669784,0.6491209268569946
चाहा,700.4727272371,0.4967657923698425
चाहिएं,698.427999990573,0.4343903660774231
चाही,624.889655189107,0.6422958374023438
चाहूंगा,603.299999998802,0.3867450952529907
चाहूंगी,703.257142850677,0.3660087585449219
चाहें,630.858333353768,0.4219248294830322
चाहेंगे,680.279411751051,0.2667124271392822
चाहेगा,653.577419433758,0.2810335755348205
चिंतक,741.889655226348,0.5020424127578735
चिंतन,658.799999981928,0.3748836517333984
चिंता,610.434285721875,0.393202543258667
चिंदी,792.617391271658,0.4783618450164795
चिकनी,635.656000003545,0.4866628646850586
चिकित्सा,595.249999986317,0.4057618379592895
चिढ़ाने,653.142424244328,0.5017669200897217
चित,673.929629627382,0.657569408416748
चित्त,664.155555534849,0.5471369028091431
चित्रकार,639.781250011467,0.5339658260345459
चित्रण,674.855999990324,0.4288128614425659
चिन्ता,652.936363618743,0.4431476593017578
चिन्हित,634.933333328479,0.5990393757820129
चिप,734.946428505629,0.5817981958389282
चिपका,673.975675639193,0.5135008692741394
चिपके,636.029411757,0.5119853615760803
चिपको,727.729629650746,0.6253371834754944
चिरंजीवी,749.959375011778,0.5970856547355652
चिराग,588.309677402436,0.5622327923774719
चिल्ला,762.597058808784,0.5022981762886047
चिल्लाई,625.74999999612,0.354836106300354
चिल्लाए,641.231250028846,0.3411537408828735
चिल्लाकर,664.676470522,0.3907176256179809
चिल्लाता,644.14062504685,0.3023003935813904
चिल्लाती,660.881818157086,0.2977983951568603
चिल्लाते,612.460606039375,0.3092300295829773
चिल्लाना,621.962068972082,0.3775690197944641
चिश्ती,895.227777767351,0.5430304408073425
चिह्न,671.993548362718,0.6364002227783203
चिह्नित,688.035483865954,0.707898736000061
चींटी,661.227027011705,0.5007699131965637
चीकू,669.821874990646,0.6164655685424805
चीख,640.928125002337,0.4734448790550232
चीखती,633.70645162067,0.3662141561508178
चीखना,619.937037028834,0.3896996974945068
चीखने,630.137142849561,0.3995218276977539
चीखे,604.557142855608,0.3866899609565735
चीज,576.878125004558,0.4159027338027954
चीजे,607.403124987859,0.3203729391098022
चीजें,622.173333350794,0.2843879461288452
चीता,578.035714282621,0.6727648377418518
चीना,604.161904768364,0.6260702610015869
चीनी,585.689189193715,0.5617668628692627
चीरकर,829.690000008155,0.4034037590026855
चुंबक,675.613793093053,0.5336378812789917
चुक,601.180769242322,0.4308825731277466
चुकाई,647.782758621451,0.425947904586792
चुकाए,761.145945954653,0.3909261226654053
चुकानी,786.53636363589,0.2685246467590332
चुटकी,706.465624985254,0.5435327291488647
चुन,603.775000026675,0.4782807826995849
चुनकर,744.974285704988,0.3961248993873596
चुनता,656.920689661008,0.3316200971603393
चुनती,603.306249996844,0.3245201706886291
चुनरी,883.479411749395,0.5785077214241028
चुना,580.500000004736,0.5271196365356445
चुनिन्दा,694.371999978283,0.4903632402420044
चुने,649.918918859044,0.4455731511116028
चुनें,589.53333334083,0.4279701709747314
चुनेंगे,673.406060636548,0.2729036808013916
चुनेगी,591.500000009034,0.2950672507286072
चुनौती,578.518181803573,0.4600770473480224
चुनौतीपूर्ण,775.554285716718,0.4590404629707336
चुप,553.170588239336,0.4219152927398681
चुपचाप,621.738709679478,0.4814522862434387
चुभती,745.561111160355,0.4810305833816528
चुभने,666.830769216328,0.4241224527359009
चुरा,635.615151515689,0.4371173977851867
चुराई,638.413333337789,0.4396082758903503
चुराए,659.093333324821,0.3866720199584961
चुराते,696.07222222908,0.3131482601165771
चुराया,638.419354839626,0.355607271194458
चुलबुली,709.590909100166,0.6265239119529724
चुस्की,675.812903221798,0.5039454698562622
चुस्त,613.529032266316,0.5327273607254028
चूके,629.50937503083,0.5985501408576965
चूना,530.564516120102,0.6093416213989258
चूने,625.630303054254,0.7620567083358765
चूमने,638.672727274063,0.3570623397827148
चूमा,661.244117641691,0.411342978477478
चूर्ण,804.456756786553,0.5360702276229858
चूहा,646.513513491055,0.479385495185852
चेचक,690.739130397297,0.5588217377662659
चेत,695.914285747484,0.6759037971496582
चेतन,623.536363634962,0.6101218461990356
चेता,692.070370374041,0.5566339492797852
चेन,643.242424237415,0.5860103368759155
चेले,650.207142852954,0.4853463172912597
चेष्टा,708.670370344114,0.4627416133880615
चेस,822.159090901725,0.5355452299118042
चेहरा,573.87931035048,0.2937127351760864
चेहरे,573.2787878921,0.3450065851211548
चैतन्य,760.691428572596,0.4125257730484009
चोक,674.982142866616,0.812423825263977
चोर,628.613513512883,0.4254958033561706
चोले,717.430769244236,0.4798544645309448
चौंक,604.972413812605,0.7179126739501953
चौंका,641.584374979939,0.5228098630905151
चौकाने,720.570588233963,0.6154618263244629
चौकी,583.75172413654,0.6296438574790955
चौकीदार,623.180555568822,0.5871694087982178
चौखट,658.399999998422,0.5950570106506348
चौड़ा,674.900000017126,0.4092825651168823
चौड़ाई,643.948387110921,0.4396623373031616
चौड़े,607.774074089739,0.4116573333740234
चौपट,714.72499999068,0.4469194412231445
छटपटाहट,964.474193557481,0.4206022024154663
छठी,670.922222195791,0.569963276386261
छड़ी,698.049999964132,0.5742066502571106
छत्रपति,716.507142869548,0.560854434967041
छपने,668.323999993028,0.516252338886261
छपवाने,708.789285713848,0.4055484533309936
छपाई,651.965517223805,0.5445894598960876
छपे,654.175862077543,0.4321332573890686
छप्पन,696.119230771697,0.6632839441299438
छबीला,814.716666677816,0.6445242166519165
छलक,859.627586107755,0.4489914178848266
छलका,643.575000004523,0.4650402665138244
छला,706.144444447252,0.5474171042442322
छली,793.31200003624,0.5531890392303467
छाती,607.822580641864,0.5038763284683228
छात्रवृत्ति,762.602702672486,0.5497992038726807
छापना,742.949999990858,0.4264602661132812
छापामार,923.388888880539,0.6074655055999756
छापी,665.91785713474,0.3773881793022156
छापेमारी,679.656666655,0.5752895474433899
छाल,766.967567635036,0.4769917130470276
छाले,642.476666674344,0.4185395240783691
छिटपुट,899.533333335829,0.6275894641876221
छिड़,642.583333356568,0.4632851481437683
छिड़कने,657.62812500658,0.3888192176818847
छिद्र,647.412500017827,0.5710180997848511
छिपकली,671.665625014481,0.5162843465805054
छिपने,742.163333354952,0.4743286371231079
छिपा,661.09722222718,0.313774824142456
छिपाई,638.6363636331,0.3713972568511963
छिपी,631.093548400421,0.5084496736526489
छींक,605.363636371567,0.4654021263122558
छींटे,726.196969678259,0.492324948310852
छीनना,685.857142847954,0.2495529651641845
छीनने,649.565517239549,0.3664352893829345
छीना,640.70303036542,0.506614625453949
छीनी,588.388461537426,0.3762849569320678
छुआछूत,784.866666662924,0.4012836217880249
छुटा,655.424999994833,0.5211254358291626
छुट्टियां,630.456250001953,0.4076889753341675
छुट्टे,643.676000007959,0.4107530117034912
छुड़वाने,670.566666649917,0.3964064717292785
छुपकर,657.293939409255,0.442124605178833
छुपने,642.645714255183,0.3663733005523681
छुपा,581.484848490641,0.2836422920227051
छुपाकर,646.774193593391,0.3102611303329468
छुपाने,617.048387094835,0.3100382089614868
छूटता,659.390909106538,0.3517997860908508
छूटना,611.57916665897,0.4063348770141601
छूटने,634.765625037136,0.4294583201408386
छूटी,622.865517247404,0.5900152921676636
छूत,625.930000011456,0.4342476725578308
छूता,610.906451598955,0.3734304904937744
छूना,614.208571436655,0.4275949597358703
छूने,571.015624987303,0.3515207767486572
छूरा,682.499999975583,0.537326455116272
छेड़खानी,732.665714240613,0.4322133064270019
छेड़ने,691.383870983755,0.3150454759597778
छोटी,618.830303046013,0.4158005118370056
छोड़,641.03333334603,0.253486156463623
छोड़ने,695.366666639555,0.2749703526496887
छोड़ा,638.445454543855,0.273880660533905
छोड़ें,679.102777760566,0.305915355682373
छोड़ेंगे,614.369999982145,0.249008297920227
छोड़ो,678.412500011128,0.322380781173706
छोर,583.620000010465,0.6553874611854553
छोरे,684.17428571442,0.5497109889984131
छोला,601.957142855835,0.4753572940826416
जंग,569.318518518824,0.4531391859054565
जंगलराज,781.58000001327,0.3552011847496032
जंगली,644.054054073761,0.3691139221191406
जंगलों,621.403225804022,0.3240532875061035
जंजाल,757.369999976608,0.6135596632957458
जंजीरें,662.890625012653,0.4390202760696411
जंतु,654.722222238227,0.4945124983787536
जकात,857.054545489225,0.5088562369346619
जख्मी,645.548148156898,0.6594624519348145
जगजीवन,768.057575744633,0.6001986265182495
जगतगुरु,898.36857142053,0.3628433346748352
जगती,680.440625033036,0.4457113742828369
जगद्गुरु,1001.15238094512,0.4077193140983581
जगमगा,768.728124991845,0.4708514213562011
जगहो,818.644444451848,0.4853230714797973
जगाए,745.228571422635,0.2522542476654053
जगाता,715.806451621067,0.2595409154891968
जगाते,693.351428557241,0.2568959593772888
जगाया,690.655882345951,0.3238725662231445
जगी,618.27307691769,0.5006927251815796
जघन्य,846.246153888346,0.3253024816513061
जजमान,872.105882360662,0.5115112066268921
जटा,641.678571430132,0.5526943206787109
जटिल,676.971428565024,0.3958755731582641
जटिलता,897.937142861748,0.4674480557441711
जड़,699.538709671079,0.3658962845802307
जड़ी,751.760714330444,0.3746476173400879
जता,711.009999983967,0.6073451042175293
जताई,660.662500010435,0.4808673858642578
जताती,740.9857142746,0.399904727935791
जताते,711.582758588791,0.5601245760917664
जताना,773.386666657845,0.429472804069519
जताने,689.438709655942,0.4170531630516052
जद्दोजहद,1088.05263155536,0.5651010274887085
जनकल्याण,846.237837831128,0.4462605714797973
जनजागृति,964.832258061695,0.4487552046775818
जनजीवन,723.683333339249,0.6118147373199463
जनतंत्र,732.156249987813,0.3902581334114074
जनधन,640.013793116363,0.5019026398658752
जननायक,847.364705865819,0.6037725210189819
जननी,645.8423076818,0.6450413465499878
जनप्रतिनिधि,924.783333317128,0.4835340976715088
जनप्रतिनिधियों,954.699999996192,0.460374116897583
जनमत,748.113636354773,0.5027592182159424
जनरेटर,856.503333274058,0.6280323266983032
जनविरोधी,830.365624997401,0.4113575220108032
जनसंख्या,635.151612903006,0.4071316719055176
जनसंघ,752.859459455015,0.562669038772583
जनसंहार,765.583870955236,0.4714334607124328
जनसभा,636.59032255318,0.544198751449585
जनसमर्थन,1176.0114285362,0.4668415784835815
जना,780.6115385441,0.5179280638694763
जनांदोलन,1181.4387096998,0.3990089297294616
जनाजा,871.688888872599,0.5221556425094604
जनाजे,932.227586213784,0.4651183485984802
जनाधार,699.342857128708,0.4342712163925171
जनाब,649.431034479555,0.4604761600494385
जनार्दन,857.067857175941,0.5907533168792725
जन्तु,604.466666683865,0.5552559494972229
जन्नत,695.232258067248,0.4000338315963745
जन्मदाता,709.956666684515,0.5030865669250488
जन्मे,671.672413795737,0.4213769435882568
जपना,745.943478279489,0.4101226925849914
जबदस्ती,630.464705920046,0.5041321516036987
जबरदस्त,695.061538454884,0.5079324245452881
जबरदस्ती,636.738461542055,0.3702969551086426
जबर्दस्त,789.148387083439,0.5789409279823303
जबानी,810.743333336715,0.4401892423629761
जबाबदेही,907.737500044934,0.4375509619712829
जब्त,928.206249986448,0.5500662922859192
जमती,755.816129022849,0.5171440243721008
जमना,758.547619044021,0.666473388671875
जमा,631.87714287154,0.3793845176696777
जमाई,678.208000001237,0.5156767964363098
जमाकर,683.500000031961,0.4700990319252014
जमात,786.695238097903,0.4510225057601928
जमानती,873.25384614828,0.556921124458313
जमाना,683.333333322582,0.3451408147811889
जमाने,731.774999968635,0.3481035232543945
जमाया,625.345454526917,0.5449276566505432
जमाये,716.495833366818,0.4144819974899292
जमावड़ा,859.720689606243,0.5078480243682861
जमीं,653.750000024963,0.4038541316986084
जमींदार,769.315625014417,0.4712119102478027
जयकारे,765.500000013797,0.472140908241272
जयजयकार,1057.14571427385,0.4635722041130066
जयहिंद,782.541791055503,0.6501309871673584
जया,731.872413786369,0.5642352104187012
जरूरतमंद,658.4354838725,0.4911168813705444
जरूरी,588.603030296455,0.3224200010299682
जर्जर,720.818518579092,0.7651751041412354
जलकर,643.437931020664,0.5359743237495422
जलजला,879.884000016823,0.5567202568054199
जलते,708.454054009994,0.3474187850952148
जलन,603.333333333049,0.5008004903793335
जलने,604.465517238353,0.4768672585487366
जलवे,729.082608682316,0.6768484115600586
जलाई,817.10833331571,0.3259187936782837
जलाएं,667.840000002381,0.2616802453994751
जलाएंगे,697.797142848007,0.2126328945159912
जलाओ,760.708571458473,0.3265479803085327
जलाता,749.714705908918,0.2531635761260986
जलाती,632.693548368951,0.2343299984931945
जलूस,678.299999980334,0.5979418158531189
जले,644.732352950331,0.4366024732589721
जलेगा,688.031250008047,0.2205810546875
जलेगी,686.574999995493,0.2526746988296509
जलेबी,676.92500001505,0.5679037570953369
जवानी,626.834375010418,0.482466459274292
जवानों,655.978787869222,0.3994722962379455
जवाबदेह,873.412903218996,0.5141253471374512
जवाहर,816.261764720685,0.4456406831741333
जवाहरात,1022.86071428964,0.5261702537536621
जशन,785.899999965426,0.6393914222717285
जश्न,821.320588199295,0.4303598999977112
जस्ट,866.353333324116,0.5064520835876465
जहन,675.511764717781,0.5395872592926025
जहर,707.363888953541,0.4817047119140625
जहरीले,703.503333332661,0.4717368483543396
जहाज,627.931034482727,0.3316354751586914
जहॉ,874.743478267561,0.5682307481765747
जांच,601.20303029119,0.3226760625839233
जांचने,708.853125009147,0.5138734579086304
जांचे,648.181250006548,0.553947925567627
जांचें,678.22857143295,0.4461824893951416
जांबाज,874.099999971866,0.3978896141052246
जाउंगी,732.699999997139,0.4369803071022033
जाऊंगा,612.25357143238,0.3097097873687744
जाएंगी,640.084374998278,0.2964572310447693
जाऐंगे,659.267999990378,0.3967189192771911
जाऐगी,761.78260868393,0.4090331792831421
जागता,711.134285689831,0.3861119747161865
जागती,629.021874997279,0.3461794853210449
जागते,663.750000025002,0.3738945126533508
जागना,680.878125004274,0.280156135559082
जागरण,774.118749993553,0.6684515476226807
जागरुकता,701.999999999305,0.4770891666412353
जागरूक,666.063333316027,0.3637564182281494
जागरूकता,752.727586194744,0.4395207166671753
जागा,557.668750011304,0.4867040514945984
जागी,602.586666657636,0.4034172296524048
जागृत,669.500000017697,0.3656318187713623
जागेंगे,770.693548400631,0.2177128195762634
जागेगा,714.752941165503,0.2307507991790771
जातपात,742.96923077192,0.3965189456939697
जाति,647.737837804547,0.4075328111648559
जातिसूचक,738.511111109843,0.5768755674362183
जातीय,725.612499951667,0.4015853404998779
जादुई,689.099999980135,0.5172263383865356
जान,647.591428595701,0.4004896879196167
जानकर,630.890909097514,0.4929942488670349
जानकरी,633.650000006186,0.4944467544555664
जानकार,623.884375006615,0.4567608833312988
जानकारिया,922.199999987184,0.3314547538757324
जानकारियां,791.218749998305,0.2803837060928345
जानकारियों,773.996969699556,0.2959045171737671
जानती,707.525000022026,0.344519555568695
जानदार,825.0645161396,0.4604791402816772
जानना,802.175675690067,0.2720407843589782
जानने,655.641666651057,0.4028284549713135
जानबूझ,686.517647084388,0.4423097968101501
जानबूझकर,680.19375001124,0.4308779239654541
जानलेवा,695.316666647334,0.517934262752533
जानी,691.860000008071,0.3715769648551941
जानेवाले,782.088571413939,0.4468024969100952
जानो,677.248387137601,0.5026865601539612
जारी,656.641666654336,0.434787392616272
जाल,588.938709662629,0.445151150226593
जिंदगी,611.181818191351,0.3327177762985229
जिंदगीभर,845.918181815532,0.3869077563285827
जिक्र,812.264705865514,0.3839905261993408
जिगरी,770.235714281546,0.6209033131599426
जिता,891.06428567385,0.3672346472740173
जिताना,751.278125018638,0.250461220741272
जिदंगी,636.546428563423,0.4139472246170044
जिम,702.174193596231,0.5344098210334778
जिम्मेदार,637.239393913081,0.34138023853302
जिम्मेदारी,626.367857137961,0.30413419008255
जियोग्राफी,835.658620675801,0.4784963130950928
जिला,688.256756778072,0.544894814491272
जिलाधिकारी,657.568000010373,0.6014384031295776
जिलाध्यक्ष,725.825000009238,0.4611179828643799
जिल्द,842.774999969377,0.5715818405151367
जिल्लत,826.878571442611,0.4723217487335205
जिस्मानी,795.110526312216,0.5083020925521851
जिह्वा,725.934782604079,0.5144822597503662
जीए,679.936363648539,0.7847445011138916
जीत,555.84333333812,0.3089574575424194
जीतकर,609.281481472456,0.4493054151535034
जीतती,833.370370368646,0.2935397624969482
जीतना,668.830555557183,0.333393394947052
जीता,632.740624996284,0.3429957032203674
जीताने,817.595000010059,0.2891277074813843
जीती,620.028125001782,0.3705517053604126
जीतें,572.192000007536,0.353365421295166
जीने,668.730303027632,0.3528101444244385
जीरा,592.02121211932,0.5906285643577576
जीर्ण,898.221739161517,0.6133377552032471
जीव,590.915625029873,0.359994888305664
जीवन,573.143333334623,0.2847477793693542
जीवनदान,793.986111153131,0.4965558052062988
जीवनभर,688.502702778904,0.4634091854095459
जीवनशैली,810.023437536974,0.404860258102417
जीवनसाथी,708.194117633311,0.4589390754699707
जीवनी,608.526923089015,0.4783766269683838
जीवन्त,665.59999998738,0.3634470701217651
जीवाणु,701.025000014553,0.4184026718139648
जीवित,672.693548395034,0.3617734313011169
